date,series_id,target,price_feature,competitor_price_feature,discount,holiday_promo,seasonality,demand_forecast,units_ordered
2022-02-20,S004_P0016,329,93.88,89.3,5,0,,123.8,187
2022-02-21,S004_P0016,379,44.03,46.48,5,1,,350.96,30
2022-02-22,S004_P0016,483,61.55,58.72,0,1,,395.75,138
2022-02-23,S004_P0016,104,44.16,40.11,15,1,,80.53,72
2022-02-24,S004_P0016,198,85.91,86.74,15,0,,166.52,153
2022-02-25,S004_P0016,78,14.57,13.42,10,0,,73.88,119
2022-02-26,S004_P0016,218,74.74,70.14,15,1,,44.97,57
2022-02-27,S004_P0016,145,34.72,30.75,15,0,,106.6,161
2022-02-28,S004_P0016,123,33.56,29.79,15,0,,104.06,175
2022-03-01,S004_P0016,127,76.84,79.01,20,0,,51.54,190
2022-03-02,S004_P0016,389,23.12,23.34,0,0,,385.22,114
2022-03-03,S004_P0016,382,47.84,51.96,0,0,,70.67,43
2022-03-04,S004_P0016,58,68.16,71.51,10,1,,18.35,139
2022-03-05,S004_P0016,258,61.23,61.99,20,1,,20.04,87
2022-03-06,S004_P0016,469,19.63,22.3,0,0,,455.31,113
2022-03-07,S004_P0016,229,74.47,74.37,15,1,,213.86,32
2022-03-08,S004_P0016,71,87.46,83.62,0,0,,43.47,158
2022-03-09,S004_P0016,255,96.91,98.31,20,1,,157.82,174
2022-03-10,S004_P0016,390,53.52,50.1,0,1,,183.74,148
2022-03-11,S004_P0016,164,80.22,82.04,15,1,,74.2,178
2022-03-12,S004_P0016,126,18.55,14.76,20,0,,88.42,61
2022-03-13,S004_P0016,392,14.75,13.66,10,0,,138.06,198
2022-03-14,S004_P0016,211,94.47,94.33,10,1,,195.69,76
2022-03-15,S004_P0016,437,44.58,46.0,20,1,,297.53,142
2022-03-16,S004_P0016,56,40.55,35.58,5,0,,26.48,96
2022-03-17,S004_P0016,284,41.27,42.45,10,1,,200.17,175
2022-03-18,S004_P0016,405,64.81,59.91,5,0,,101.27,120
2022-03-19,S004_P0016,450,39.96,43.62,20,1,,312.8,57
2022-03-20,S004_P0016,95,77.63,76.09,5,1,,37.35,77
2022-03-21,S004_P0016,211,12.36,13.91,0,1,,56.89,187
2022-03-22,S004_P0016,398,86.19,82.82,15,0,,90.57,71
2022-03-23,S004_P0016,58,94.78,96.48,15,1,,70.04,125
2022-03-24,S004_P0016,406,24.53,20.29,15,1,,188.16,75
2022-03-25,S004_P0016,158,48.38,48.09,15,1,,47.84,152
2022-03-26,S004_P0016,355,48.71,45.05,10,1,,308.2,161
2022-03-27,S004_P0016,317,70.44,69.75,5,1,,83.51,138
2022-03-28,S004_P0016,401,79.44,76.11,0,0,,161.93,171
2022-03-29,S004_P0016,249,43.32,45.89,10,0,,47.34,158
2022-03-30,S004_P0016,361,93.64,98.11,15,0,,80.59,48
2022-03-31,S004_P0016,122,99.38,103.04,20,0,,40.13,85
2022-04-01,S004_P0016,188,54.82,57.32,10,1,,90.53,113
2022-04-02,S004_P0016,498,67.15,68.71,20,1,,98.15,60
2022-04-03,S004_P0016,117,84.22,80.48,10,1,,74.46,198
2022-04-04,S004_P0016,384,77.3,81.45,0,0,,125.57,71
2022-04-05,S004_P0016,427,20.22,17.3,10,1,,21.64,117
2022-04-06,S004_P0016,460,13.57,16.73,15,1,,370.87,136
2022-04-07,S004_P0016,260,82.72,79.06,10,1,,219.23,185
2022-04-08,S004_P0016,146,99.92,96.73,5,1,,33.32,71
2022-04-09,S004_P0016,376,26.37,26.52,5,0,,235.1,80
2022-04-10,S004_P0016,464,55.08,58.92,5,0,,85.79,85
2022-04-11,S004_P0016,409,96.28,97.48,0,0,,224.02,90
2022-04-12,S004_P0016,280,10.66,11.44,20,1,,12.24,65
2022-04-13,S004_P0016,55,36.63,32.49,15,1,,8.86,111
2022-04-14,S004_P0016,382,89.44,93.13,20,1,,213.87,172
2022-04-15,S004_P0016,233,93.54,96.35,10,1,,182.63,54
2022-04-16,S004_P0016,173,43.72,43.65,0,0,,164.89,37
2022-04-17,S004_P0016,462,52.79,50.79,5,0,,437.32,64
2022-04-18,S004_P0016,356,40.37,42.41,5,1,,151.14,39
2022-04-19,S004_P0016,145,49.98,45.59,5,1,,19.23,71
2022-04-20,S004_P0016,106,61.44,59.65,5,0,,19.64,146
2022-04-21,S004_P0016,77,81.34,83.34,10,1,,25.44,48
2022-04-22,S004_P0016,171,25.41,21.57,20,1,,4.66,58
2022-04-23,S004_P0016,441,45.71,48.58,20,1,,128.49,72
2022-04-24,S004_P0016,319,39.05,34.38,20,0,,270.47,125
2022-04-25,S004_P0016,92,88.87,88.02,0,0,,48.86,158
2022-04-26,S004_P0016,469,87.31,91.9,15,1,,251.91,161
2022-04-27,S004_P0016,269,52.56,52.96,20,0,,146.57,184
2022-04-28,S004_P0016,393,94.16,95.15,0,1,,211.8,152
2022-04-29,S004_P0016,420,71.93,69.02,10,1,,43.61,145
2022-04-30,S004_P0016,83,58.29,54.37,10,1,,76.34,181
2022-05-01,S004_P0016,204,11.55,15.21,15,1,,68.01,173
2022-05-02,S004_P0016,265,66.54,65.55,20,1,,174.36,105
2022-05-03,S004_P0016,70,30.62,31.04,15,0,,78.42,105
2022-05-04,S004_P0016,135,60.4,57.44,0,0,,64.6,140
2022-05-05,S004_P0016,133,26.84,29.81,20,1,,33.45,200
2022-05-06,S004_P0016,59,18.21,22.94,5,0,,74.31,41
2022-05-07,S004_P0016,192,62.07,67.04,20,0,,3.39,85
2022-05-08,S004_P0016,86,63.29,62.28,20,1,,69.19,70
2022-05-09,S004_P0016,144,17.72,15.92,0,0,,18.15,39
2022-05-10,S004_P0016,484,86.8,88.5,15,0,,304.76,156
2022-05-11,S004_P0016,189,32.72,27.91,10,0,,26.74,83
2022-05-12,S004_P0016,486,51.38,53.09,0,0,,233.65,73
2022-05-13,S004_P0016,493,14.1,18.28,15,1,,305.18,141
2022-05-14,S004_P0016,386,46.79,45.44,15,0,,277.11,149
2022-05-15,S004_P0016,309,65.22,70.04,20,0,,76.85,65
2022-05-16,S004_P0016,298,26.41,24.91,20,0,,282.31,187
2022-05-17,S004_P0016,94,45.85,43.28,10,1,,69.75,148
2022-05-18,S004_P0016,261,72.22,76.74,10,1,,26.46,170
2022-05-19,S004_P0016,361,36.1,38.54,15,0,,4.91,172
2022-05-20,S004_P0016,211,79.67,79.69,15,0,,39.02,193
2022-05-21,S004_P0016,250,62.59,60.42,15,1,,23.63,164
2022-05-22,S004_P0016,305,42.5,41.86,20,1,,178.94,167
2022-05-23,S004_P0016,449,36.74,39.81,15,0,,99.25,43
2022-05-24,S004_P0016,231,54.68,55.07,10,1,,120.9,140
2022-05-25,S004_P0016,356,77.08,74.42,20,1,,86.25,178
2022-05-26,S004_P0016,480,94.77,96.79,20,0,,93.95,116
2022-05-27,S004_P0016,354,96.47,99.31,15,0,,283.01,181
2022-05-28,S004_P0016,230,30.44,26.5,20,0,,172.78,38
2022-05-29,S004_P0016,303,42.49,47.31,20,0,,288.07,121
2022-05-30,S004_P0016,399,82.08,80.01,20,1,,306.82,169
2022-05-31,S004_P0016,95,55.61,52.56,10,0,,59.35,197
2022-06-01,S004_P0016,313,84.76,80.22,5,1,,174.43,39
2022-06-02,S004_P0016,126,85.93,90.71,5,0,,11.1,187
2022-06-03,S004_P0016,268,31.34,35.21,10,0,,203.17,48
2022-06-04,S004_P0016,291,96.04,97.6,0,0,,56.11,139
2022-06-05,S004_P0016,183,87.5,90.58,15,0,,151.35,154
2022-06-06,S004_P0016,415,94.11,91.4,0,0,,351.39,71
2022-06-07,S004_P0016,290,97.18,97.7,0,0,,119.09,137
2022-06-08,S004_P0016,329,62.97,62.55,15,0,,311.96,183
2022-06-09,S004_P0016,273,92.93,91.38,15,1,,254.25,61
2022-06-10,S004_P0016,223,58.1,54.8,0,0,,156.43,59
2022-06-11,S004_P0016,240,96.56,95.07,0,0,,2.24,141
2022-06-12,S004_P0016,330,47.99,47.86,20,0,,102.65,35
2022-06-13,S004_P0016,166,58.59,57.01,5,1,,17.55,44
2022-06-14,S004_P0016,166,95.19,99.71,0,0,,153.3,63
2022-06-15,S004_P0016,383,63.83,66.89,15,0,,63.4,200
2022-06-16,S004_P0016,159,12.84,9.59,5,1,,44.26,115
2022-06-17,S004_P0016,127,84.84,84.58,10,1,,69.99,78
2022-06-18,S004_P0016,466,57.33,59.87,10,1,,245.5,178
2022-06-19,S004_P0016,219,67.5,67.15,5,1,,44.96,193
2022-06-20,S004_P0016,135,74.86,70.21,5,0,,34.08,167
2022-06-21,S004_P0016,395,51.18,50.18,10,1,,239.53,200
2022-06-22,S004_P0016,456,87.82,85.57,0,1,,378.68,128
2022-06-23,S004_P0016,422,26.16,30.77,5,0,,27.0,188
2022-06-24,S004_P0016,337,80.75,84.03,20,0,,142.31,119
2022-06-25,S004_P0016,437,88.68,84.57,0,1,,257.75,103
2022-06-26,S004_P0016,156,86.5,82.98,20,0,,133.88,54
2022-06-27,S004_P0016,272,68.9,72.68,0,0,,114.35,150
2022-06-28,S004_P0016,287,15.75,10.77,5,1,,183.01,186
2022-06-29,S004_P0016,409,36.66,36.65,20,0,,43.83,129
2022-06-30,S004_P0016,246,53.41,49.81,10,0,,221.22,42
2022-07-01,S004_P0016,445,71.41,68.81,20,0,,354.59,90
2022-07-02,S004_P0016,378,77.51,81.34,15,1,,168.04,164
2022-07-03,S004_P0016,234,37.4,35.82,5,0,,75.11,110
2022-07-04,S004_P0016,180,58.63,62.12,15,0,,7.47,174
2022-07-05,S004_P0016,466,94.31,98.09,0,0,,151.67,163
2022-07-06,S004_P0016,287,68.64,67.37,5,0,,263.55,185
2022-07-07,S004_P0016,229,96.21,92.05,15,0,,10.9,152
2022-07-08,S004_P0016,79,25.59,25.15,10,1,,91.23,127
2022-07-09,S004_P0016,474,53.0,56.47,0,1,,241.98,189
2022-07-10,S004_P0016,396,52.13,51.06,10,0,,142.93,128
2022-07-11,S004_P0016,116,25.01,23.09,10,1,,107.17,111
2022-07-12,S004_P0016,71,47.55,44.9,0,0,,4.97,78
2022-07-13,S004_P0016,117,42.31,42.24,15,1,,72.22,182
2022-07-14,S004_P0016,87,74.3,74.93,0,1,,32.14,121
2022-07-15,S004_P0016,452,92.54,90.19,0,0,,373.24,195
2022-07-16,S004_P0016,336,42.33,44.16,10,1,,26.68,32
2022-07-17,S004_P0016,169,68.55,69.5,0,0,,133.72,30
2022-07-18,S004_P0016,353,82.7,85.41,0,0,,242.4,160
2022-07-19,S004_P0016,448,87.26,90.03,20,0,,394.08,48
2022-07-20,S004_P0016,305,63.38,62.74,15,1,,188.15,32
2022-07-21,S004_P0016,252,88.57,87.36,0,1,,80.39,184
2022-07-22,S004_P0016,143,28.91,30.93,10,0,,127.05,101
2022-07-23,S004_P0016,368,22.77,22.12,5,1,,143.24,109
2022-07-24,S004_P0016,55,97.87,93.14,0,1,,16.59,166
2022-07-25,S004_P0016,405,84.48,89.25,15,1,,349.04,46
2022-07-26,S004_P0016,238,37.08,34.03,15,1,,110.37,166
2022-07-27,S004_P0016,409,44.44,48.26,0,0,,5.68,80
2022-07-28,S004_P0016,379,59.49,59.2,10,0,,88.05,165
2022-07-29,S004_P0016,76,19.79,21.35,5,1,,19.15,166
2022-07-30,S004_P0016,298,56.49,60.44,20,1,,210.82,77
2022-07-31,S004_P0016,101,62.94,63.67,5,0,,37.15,166
2022-08-01,S004_P0016,229,39.5,35.79,20,1,,140.23,155
2022-08-02,S004_P0016,143,74.8,78.33,15,1,,33.2,154
2022-08-03,S004_P0016,174,85.28,88.84,15,1,,123.78,120
2022-08-04,S004_P0016,204,14.82,16.64,0,1,,74.83,184
2022-08-05,S004_P0016,421,17.68,18.23,0,1,,155.49,139
2022-08-06,S004_P0016,483,13.21,16.95,20,1,,389.8,179
2022-08-07,S004_P0016,129,70.91,75.23,10,0,,110.38,160
2022-08-08,S004_P0016,474,25.29,29.1,20,0,,281.83,68
2022-08-09,S004_P0016,277,18.99,20.6,0,0,,144.46,78
2022-08-10,S004_P0016,425,74.68,77.72,5,1,,84.24,181
2022-08-11,S004_P0016,271,50.49,45.96,0,1,,259.67,121
2022-08-12,S004_P0016,65,68.54,71.54,20,0,,66.87,137
2022-08-13,S004_P0016,451,69.38,71.27,15,1,,166.14,50
2022-08-14,S004_P0016,163,67.32,63.82,15,0,,60.66,132
2022-08-15,S004_P0016,204,67.01,65.52,10,1,,142.22,199
2022-08-16,S004_P0016,276,30.06,31.17,15,1,,108.07,31
2022-08-17,S004_P0016,352,38.91,40.91,5,0,,177.09,33
2022-08-18,S004_P0016,452,66.0,61.19,15,0,,149.62,133
2022-08-19,S004_P0016,374,79.03,81.46,5,0,,135.53,55
2022-08-20,S004_P0016,375,66.19,66.35,5,1,,353.6,191
2022-08-21,S004_P0016,166,78.64,79.19,5,1,,42.51,57
2022-08-22,S004_P0016,86,57.94,60.45,0,1,,80.69,43
2022-08-23,S004_P0016,314,40.91,36.83,5,1,,269.89,173
2022-08-24,S004_P0016,364,99.63,101.43,10,0,,11.33,117
2022-08-25,S004_P0016,339,89.53,88.83,5,1,,300.32,36
2022-08-26,S004_P0016,151,43.23,47.0,20,1,,122.54,165
2022-08-27,S004_P0016,129,61.05,64.7,10,0,,74.72,168
2022-08-28,S004_P0016,429,50.92,52.7,0,1,,422.86,160
2022-08-29,S004_P0016,407,47.49,42.68,0,0,,172.57,193
2022-08-30,S004_P0016,252,36.04,38.53,20,0,,234.71,44
2022-08-31,S004_P0016,87,47.62,49.32,20,1,,39.03,105
2022-09-01,S004_P0016,457,97.47,102.13,0,1,,70.61,37
2022-09-02,S004_P0016,370,61.4,60.88,0,1,,84.46,175
2022-09-03,S004_P0016,311,35.63,39.46,5,0,,128.26,82
2022-09-04,S004_P0016,382,66.95,62.74,5,0,,-6.31,160
2022-09-05,S004_P0016,188,51.55,48.34,0,0,,51.63,54
2022-09-06,S004_P0016,324,62.31,65.31,20,0,,210.0,121
2022-09-07,S004_P0016,293,45.44,49.69,20,0,,263.74,23
2022-09-08,S004_P0016,424,59.12,58.13,5,1,,290.62,110
2022-09-09,S004_P0016,71,28.66,23.71,10,0,,44.51,97
2022-09-10,S004_P0016,304,22.33,18.08,0,0,,99.11,200
2022-09-11,S004_P0016,248,77.68,80.58,5,1,,27.47,150
2022-09-12,S004_P0016,311,63.78,63.02,0,0,,252.2,35
2022-09-13,S004_P0016,180,34.55,34.38,0,0,,113.68,81
2022-09-14,S004_P0016,388,99.79,102.35,5,0,,167.64,33
2022-09-15,S004_P0016,409,92.61,95.95,10,1,,350.91,190
2022-09-16,S004_P0016,452,14.49,19.04,15,0,,394.2,94
2022-09-17,S004_P0016,465,31.47,35.47,10,1,,299.97,102
2022-09-18,S004_P0016,378,80.65,82.42,10,0,,241.78,26
2022-09-19,S004_P0016,74,59.29,63.08,10,1,,41.92,67
2022-09-20,S004_P0016,239,41.74,40.82,0,1,,66.15,151
2022-09-21,S004_P0016,405,94.69,91.32,20,1,,42.01,166
2022-09-22,S004_P0016,397,41.98,39.25,15,1,,267.55,25
2022-09-23,S004_P0016,416,44.05,44.34,20,0,,94.99,33
2022-09-24,S004_P0016,345,43.34,45.69,20,0,,244.26,104
2022-09-25,S004_P0016,90,65.72,65.38,5,0,,28.89,114
2022-09-26,S004_P0016,281,71.44,72.36,15,1,,95.25,131
2022-09-27,S004_P0016,88,16.42,15.81,5,1,,41.83,116
2022-09-28,S004_P0016,210,68.86,64.5,10,0,,37.55,117
2022-09-29,S004_P0016,288,49.73,47.55,20,0,,78.24,105
2022-09-30,S004_P0016,410,36.93,35.68,15,1,,343.34,182
2022-10-01,S004_P0016,265,89.81,91.45,15,0,,224.69,58
2022-10-02,S004_P0016,96,78.66,74.7,0,0,,37.24,125
2022-10-03,S004_P0016,144,36.63,32.43,15,1,,100.46,84
2022-10-04,S004_P0016,133,72.5,68.86,15,1,,85.29,144
2022-10-05,S004_P0016,175,96.86,99.78,0,1,,29.26,125
2022-10-06,S004_P0016,486,11.76,14.76,5,0,,331.62,175
2022-10-07,S004_P0016,310,13.3,11.09,20,0,,154.32,40
2022-10-08,S004_P0016,423,10.82,15.52,0,0,,76.69,122
2022-10-09,S004_P0016,216,65.17,65.4,5,0,,59.15,103
2022-10-10,S004_P0016,325,93.19,96.16,5,0,,80.13,106
2022-10-11,S004_P0016,168,98.65,102.09,5,1,,3.53,37
2022-10-12,S004_P0016,311,85.27,85.02,10,0,,174.22,178
2022-10-13,S004_P0016,130,72.55,69.96,15,0,,59.89,87
2022-10-14,S004_P0016,440,21.21,19.29,20,1,,142.05,124
2022-10-15,S004_P0016,457,99.59,97.63,0,1,,251.49,44
2022-10-16,S004_P0016,286,46.55,46.1,0,1,,214.66,110
2022-10-17,S004_P0016,458,83.87,85.58,0,1,,413.04,43
2022-10-18,S004_P0016,372,27.67,31.95,10,0,,178.72,184
2022-10-19,S004_P0016,183,76.1,72.16,20,1,,69.54,199
2022-10-20,S004_P0016,348,51.34,49.27,0,1,,285.9,117
2022-10-21,S004_P0016,104,78.16,82.09,5,0,,92.38,57
2022-10-22,S004_P0016,268,30.35,25.56,20,0,,69.36,52
2022-10-23,S004_P0016,198,43.24,39.81,5,0,,151.18,161
2022-10-24,S004_P0016,482,84.0,83.94,20,1,,296.59,43
2022-10-25,S004_P0016,352,64.75,68.46,15,1,,9.85,167
2022-10-26,S004_P0016,336,37.65,36.43,15,1,,80.48,135
2022-10-27,S004_P0016,118,23.72,19.67,10,1,,39.42,88
2022-10-28,S004_P0016,392,43.11,42.24,0,0,,384.52,44
2022-10-29,S004_P0016,201,18.98,15.03,5,0,,134.38,198
2022-10-30,S004_P0016,370,81.09,85.37,15,0,,133.84,27
2022-10-31,S004_P0016,73,46.81,47.17,10,1,,75.41,35
2022-11-01,S004_P0016,362,28.66,27.87,20,1,,99.14,83
2022-11-02,S004_P0016,133,63.04,67.88,15,1,,40.88,94
2022-11-03,S004_P0016,411,27.1,24.09,5,1,,212.97,31
2022-11-04,S004_P0016,180,51.98,47.37,15,1,,95.83,68
2022-11-05,S004_P0016,284,44.98,49.65,15,1,,160.31,181
2022-11-06,S004_P0016,375,74.5,74.55,20,0,,160.03,198
2022-11-07,S004_P0016,464,55.36,59.04,20,1,,234.11,41
2022-11-08,S004_P0016,171,52.95,54.99,20,0,,107.76,153
2022-11-09,S004_P0016,468,30.37,26.61,15,1,,311.72,141
2022-11-10,S004_P0016,469,66.11,62.32,15,0,,446.67,153
2022-11-11,S004_P0016,213,87.55,90.01,0,1,,99.68,112
2022-11-12,S004_P0016,425,77.81,82.69,20,0,,249.77,184
2022-11-13,S004_P0016,346,39.35,34.77,20,1,,234.32,50
2022-11-14,S004_P0016,319,28.26,23.54,0,0,,141.2,125
2022-11-15,S004_P0016,125,18.89,18.61,10,0,,127.8,141
2022-11-16,S004_P0016,322,93.19,88.62,20,1,,173.65,158
2022-11-17,S004_P0016,424,97.58,96.4,20,0,,141.19,91
2022-11-18,S004_P0016,423,67.13,64.01,5,1,,184.69,76
2022-11-19,S004_P0016,412,11.07,15.72,0,1,,139.48,195
2022-11-20,S004_P0016,427,62.67,64.49,20,1,,120.43,40
2022-11-21,S004_P0016,403,36.49,37.76,10,0,,377.32,26
2022-11-22,S004_P0016,289,12.85,13.87,20,0,,255.53,183
2022-11-23,S004_P0016,365,38.25,35.08,0,0,,218.76,185
2022-11-24,S004_P0016,372,75.63,78.95,0,0,,374.45,52
2022-11-25,S004_P0016,411,37.0,38.4,10,1,,345.09,196
2022-11-26,S004_P0016,496,33.72,34.59,5,0,,311.68,152
2022-11-27,S004_P0016,381,34.95,31.61,5,1,,36.66,67
2022-11-28,S004_P0016,113,40.25,36.47,10,0,,42.03,200
2022-11-29,S004_P0016,257,12.89,17.55,5,1,,254.97,117
2022-11-30,S004_P0016,267,16.05,11.11,5,1,,109.11,62
2022-12-01,S004_P0016,77,82.17,78.42,0,1,,22.08,196
2022-12-02,S004_P0016,369,90.32,90.65,15,1,,65.33,134
2022-12-03,S004_P0016,286,44.75,47.91,5,0,,242.24,39
2022-12-04,S004_P0016,382,89.55,86.28,20,1,,23.21,88
2022-12-05,S004_P0016,191,20.62,25.15,0,1,,171.1,72
2022-12-06,S004_P0016,247,76.36,73.96,15,0,,55.54,140
2022-12-07,S004_P0016,166,26.03,26.37,0,0,,150.2,197
2022-12-08,S004_P0016,463,62.58,60.04,15,0,,234.33,87
2022-12-09,S004_P0016,359,40.06,40.21,15,1,,188.24,178
2022-12-10,S004_P0016,271,83.34,85.7,5,0,,264.16,70
2022-12-11,S004_P0016,474,24.77,21.78,20,1,,288.26,187
2022-12-12,S004_P0016,485,26.81,23.14,10,0,,23.67,161
2022-12-13,S004_P0016,59,57.18,54.02,15,0,,59.49,66
2022-12-14,S004_P0016,313,94.48,91.82,15,1,,311.9,38
2022-12-15,S004_P0016,397,69.49,72.96,5,0,,391.61,45
2022-12-16,S004_P0016,261,55.11,51.06,0,0,,255.9,57
2022-12-17,S004_P0016,123,69.16,71.15,20,0,,10.49,113
2022-12-18,S004_P0016,113,40.06,39.66,5,1,,104.91,196
2022-12-19,S004_P0016,313,81.43,79.33,0,1,,305.49,82
2022-12-20,S004_P0016,128,29.27,34.06,15,1,,42.03,94
2022-12-21,S004_P0016,119,61.27,58.49,10,1,,40.82,47
2022-12-22,S004_P0016,288,20.4,19.97,10,1,,125.25,181
2022-12-23,S004_P0016,137,95.25,95.96,20,1,,26.98,45
2022-12-24,S004_P0016,149,35.63,34.89,15,0,,68.28,33
2022-12-25,S004_P0016,462,65.27,62.5,10,1,,394.92,100
2022-12-26,S004_P0016,388,71.82,71.06,5,0,,335.06,105
2022-12-27,S004_P0016,277,20.5,16.58,15,1,,66.9,33
2022-12-28,S004_P0016,463,21.05,16.76,0,0,,238.57,137
2022-12-29,S004_P0016,453,90.82,89.44,0,1,,147.93,122
2022-12-30,S004_P0016,263,89.57,88.13,0,1,,170.01,62
2022-12-31,S004_P0016,465,70.5,67.01,0,0,,24.95,155
2023-01-01,S004_P0016,213,56.98,58.53,20,0,,158.9,196
2023-01-02,S004_P0016,306,28.46,28.37,10,0,,163.72,130
2023-01-03,S004_P0016,400,54.48,55.35,0,1,,154.52,193
2023-01-04,S004_P0016,434,51.86,48.14,20,0,,145.17,99
2023-01-05,S004_P0016,65,86.49,86.6,10,0,,14.69,48
2023-01-06,S004_P0016,161,76.66,81.56,5,1,,46.19,53
2023-01-07,S004_P0016,455,53.92,52.67,10,1,,161.7,131
2023-01-08,S004_P0016,172,76.99,77.5,0,1,,151.14,183
2023-01-09,S004_P0016,316,67.62,71.34,0,1,,185.24,114
2023-01-10,S004_P0016,106,86.23,84.4,20,1,,114.46,64
2023-01-11,S004_P0016,183,83.54,86.86,0,1,,33.12,152
2023-01-12,S004_P0016,246,53.44,50.9,20,0,,122.34,148
2023-01-13,S004_P0016,324,67.45,64.63,15,0,,248.24,117
2023-01-14,S004_P0016,67,77.29,82.19,20,0,,28.55,33
2023-01-15,S004_P0016,76,26.55,26.82,10,0,,53.38,136
2023-01-16,S004_P0016,143,99.2,100.58,10,1,,134.46,118
2023-01-17,S004_P0016,330,77.54,77.31,20,0,,149.65,28
2023-01-18,S004_P0016,396,66.04,61.5,20,0,,167.03,165
2023-01-19,S004_P0016,444,44.23,44.39,15,1,,245.26,162
2023-01-20,S004_P0016,337,49.92,54.5,20,0,,215.01,35
2023-01-21,S004_P0016,316,93.49,96.77,15,1,,136.29,116
2023-01-22,S004_P0016,333,15.19,18.5,0,1,,224.08,48
2023-01-23,S004_P0016,245,20.51,24.78,0,0,,157.23,79
2023-01-24,S004_P0016,240,96.11,96.58,15,1,,223.37,55
2023-01-25,S004_P0016,500,96.84,99.89,20,1,,345.97,36
2023-01-26,S004_P0016,247,47.11,45.88,20,0,,211.15,111
2023-01-27,S004_P0016,193,60.08,63.96,20,0,,31.57,99
2023-01-28,S004_P0016,85,91.11,96.0,20,0,,48.33,133
2023-01-29,S004_P0016,143,99.06,94.67,5,0,,55.34,126
2023-01-30,S004_P0016,473,66.72,65.52,10,1,,34.5,109
2023-01-31,S004_P0016,450,79.44,84.25,5,0,,196.25,161
2023-02-01,S004_P0016,101,23.5,20.03,20,1,,22.79,70
2023-02-02,S004_P0016,473,49.0,44.05,20,1,,402.26,160
2023-02-03,S004_P0016,314,91.6,92.57,20,1,,68.58,118
2023-02-04,S004_P0016,222,18.34,13.7,15,1,,117.0,129
2023-02-05,S004_P0016,112,17.16,18.72,0,0,,66.28,66
2023-02-06,S004_P0016,497,30.3,26.03,20,0,,220.75,135
2023-02-07,S004_P0016,94,89.27,89.69,10,0,,93.7,104
2023-02-08,S004_P0016,371,65.97,65.98,0,1,,242.49,138
2023-02-09,S004_P0016,285,47.02,48.16,5,1,,41.33,33
2023-02-10,S004_P0016,180,59.81,56.94,10,0,,115.15,75
2023-02-11,S004_P0016,430,23.05,19.65,5,0,,413.3,146
2023-02-12,S004_P0016,494,59.96,62.56,0,0,,376.76,56
2023-02-13,S004_P0016,365,88.77,92.26,20,0,,159.53,101
2023-02-14,S004_P0016,499,55.2,51.47,20,1,,126.03,41
2023-02-15,S004_P0016,218,26.94,27.31,15,0,,111.82,181
2023-02-16,S004_P0016,475,81.7,84.36,5,1,,388.39,138
2023-02-17,S004_P0016,171,21.48,23.38,10,1,,36.89,62
2023-02-18,S004_P0016,493,97.05,101.45,15,1,,471.48,142
2023-02-19,S004_P0016,325,61.26,57.41,10,1,,308.87,159
2023-02-20,S004_P0016,174,86.03,84.61,0,1,,111.63,72
2023-02-21,S004_P0016,349,33.98,29.04,15,1,,236.53,158
2023-02-22,S004_P0016,213,12.77,12.81,15,1,,75.87,36
2023-02-23,S004_P0016,359,57.3,52.52,5,0,,175.88,39
2023-02-24,S004_P0016,116,89.17,85.59,20,0,,65.45,193
2023-02-25,S004_P0016,307,98.15,96.99,10,1,,276.87,107
2023-02-26,S004_P0016,161,38.79,41.63,20,1,,57.32,52
2023-02-27,S004_P0016,298,10.09,10.58,0,1,,146.9,91
2023-02-28,S004_P0016,392,53.49,48.71,15,1,,302.3,149
2023-03-01,S004_P0016,315,15.84,20.31,0,1,,51.03,152
2023-03-02,S004_P0016,226,29.14,25.24,5,1,,198.54,121
2023-03-03,S004_P0016,53,28.65,30.27,0,0,,11.17,160
2023-03-04,S004_P0016,439,91.92,95.54,15,1,,329.48,91
2023-03-05,S004_P0016,382,47.02,47.22,15,0,,154.25,68
2023-03-06,S004_P0016,295,16.68,13.43,10,1,,274.44,64
2023-03-07,S004_P0016,160,52.99,53.19,0,0,,47.88,80
2023-03-08,S004_P0016,415,85.71,88.98,20,0,,89.1,67
2023-03-09,S004_P0016,413,51.03,46.79,10,0,,199.7,192
2023-03-10,S004_P0016,97,22.65,25.12,20,0,,94.25,38
2023-03-11,S004_P0016,104,92.04,93.6,5,0,,31.4,195
2023-03-12,S004_P0016,350,22.75,21.04,20,1,,46.98,107
2023-03-13,S004_P0016,187,38.33,35.29,5,0,,135.46,198
2023-03-14,S004_P0016,409,92.14,94.19,15,0,,367.87,131
2023-03-15,S004_P0016,179,98.98,101.19,5,1,,171.23,48
2023-03-16,S004_P0016,115,24.91,29.17,15,1,,88.08,134
2023-03-17,S004_P0016,124,42.33,37.82,15,1,,130.11,181
2023-03-18,S004_P0016,69,88.66,91.55,15,0,,51.37,50
2023-03-19,S004_P0016,80,28.16,28.61,20,0,,44.67,103
2023-03-20,S004_P0016,150,72.93,74.44,15,0,,48.89,122
2023-03-21,S004_P0016,300,13.21,11.2,5,0,,174.99,197
2023-03-22,S004_P0016,69,45.85,47.65,20,0,,63.79,82
2023-03-23,S004_P0016,307,80.79,78.72,15,1,,258.42,117
2023-03-24,S004_P0016,352,43.31,42.0,5,1,,231.64,147
